passage_uri,real_sourcekey
https://r11.eu/rdf/resource/82f72a06-52d8-4c1d-bc31-aaef57f5c580,Lavra 35
https://r11.eu/rdf/resource/f9570ad8-a561-4d77-8292-d60c80076563,Lavra 35
https://r11.eu/rdf/resource/d419df8e-8313-4a3c-b323-4cbc6cdc9fe5,Lavra 34
https://r11.eu/rdf/resource/b97aedbe-51a4-44b9-a8ff-d91f4eac8287,Lavra 45
https://r11.eu/rdf/resource/15d0ee8c-1db7-41ff-8842-ab2b7e03c47d,Lavra 45
https://r11.eu/rdf/resource/22f1b71c-c4d3-43aa-b642-869c1acdd51d,Lavra 37
https://r11.eu/rdf/resource/4cef3c7e-40b2-4653-873b-ad641000b59a,Lavra 40
https://r11.eu/rdf/resource/06a7d406-a21b-43d0-a993-f0e832e6d05f,Lavra 40
https://r11.eu/rdf/resource/d0bedd1d-a0c9-48a2-ad1f-c2df0683ae62,Lavra 29
https://r11.eu/rdf/resource/cbf9d64f-8ee2-44f0-8966-5ca0544e498d,Lavra 29
https://r11.eu/rdf/resource/34e2ac83-b193-4048-9a43-566609c44860,Lavra 34
https://r11.eu/rdf/resource/2c2259e6-a7e4-4f38-bffd-028adfc21d12,Lavra 34
https://r11.eu/rdf/resource/11029773-3b9c-4c78-ba3f-f6a1a3aa3576,Lavra 34
https://r11.eu/rdf/resource/0de947ff-b4ab-495f-b72a-a77f8b58e596,Lavra 34
https://r11.eu/rdf/resource/7cc6f878-1806-419a-a652-1018e8e1ec11,Lavra 34
https://r11.eu/rdf/resource/6ce3ac60-4260-404d-bc31-c1d230702ec3,Lavra 41
https://r11.eu/rdf/resource/cc4f8ab1-4137-4079-8a6b-b1a2453032b7,Lavra 47
https://r11.eu/rdf/resource/dcdd304e-dc54-4926-a592-0e42c09cbce4,Lavra 47
https://r11.eu/rdf/resource/bf184517-5a6f-41bf-9287-6ac4bb01a290,Lavra 30
https://r11.eu/rdf/resource/672f160f-b776-4ada-98e6-82d93e9fcd70,Lavra 30
https://r11.eu/rdf/resource/4b255ecd-734f-4086-9f15-e7c1ef886a0f,Lavra 30
https://r11.eu/rdf/resource/2d369f6f-9692-4701-8ff8-6001c8a6e61b,Lavra 29
https://r11.eu/rdf/resource/1a767ffa-31ae-4931-a119-d31081798e25,Lavra 29
https://r11.eu/rdf/resource/42f9b25a-0127-4fd3-83e2-905e633b55ce,Lavra 30
https://r11.eu/rdf/resource/aec0a408-8888-4dfc-8ea8-25bbea8e0972,Esphigmenou 2
https://r11.eu/rdf/resource/82a235ba-9923-4698-a0b4-83f529c00bee,Esphigmenou 2
https://r11.eu/rdf/resource/2bf7b900-98bd-4068-8443-f5d8b24c2bb1,Esphigmenou 2
https://r11.eu/rdf/resource/8d3245be-c9f8-4621-9ff6-0bd625d7b7ab,Lavra 34
https://r11.eu/rdf/resource/ede2835f-1ee0-4238-9ed9-543a7b6a7528,Lavra 29
https://r11.eu/rdf/resource/81c43e0d-7331-4172-85c4-0b5b28b3c5ad,Lavra 29
https://r11.eu/rdf/resource/7fad6248-a844-4422-bd66-6658527cada5,Lavra 37
https://r11.eu/rdf/resource/aa5e9ccb-0d95-4b72-a8ae-7858a232b4bb,Lavra 37
https://r11.eu/rdf/resource/c5378211-071d-4cb1-a22a-c5d787b37497,Esphigmenou 3
https://r11.eu/rdf/resource/f80982bc-9418-492e-a75c-80dbd372c3af,Esphigmenou 4
https://r11.eu/rdf/resource/59caec39-d6c5-4049-9d84-42fce7dfc9df,Esphigmenou 4
https://r11.eu/rdf/resource/6046b6c6-8e7d-4187-a8f2-e7c1d1c1fc11,Esphigmenou 4
https://r11.eu/rdf/resource/b004e373-029e-46f1-a84a-f1a8e902d130,Docheiariou 2a
https://r11.eu/rdf/resource/f659d827-1824-4dec-a5d0-0d304ccdcbd5,Docheiariou 2b
https://r11.eu/rdf/resource/75231a2b-3952-48a7-a994-8c95b060fcd8,Docheiariou 2b
https://r11.eu/rdf/resource/af3afd87-6982-4062-8a21-6d5eb4153443,Docheiariou 2b
https://r11.eu/rdf/resource/014b4afb-0a28-4004-80bf-ce5c06423dae,Vatopedi 9
https://r11.eu/rdf/resource/2476dac8-62eb-4176-b258-0a58b78c2438,Vatopedi 9
https://r11.eu/rdf/resource/15d62af1-1426-4945-b31c-3a185af68c5b,Panteleemon 4
https://r11.eu/rdf/resource/87ae94a0-8c96-4791-982f-d0ff4102fc80,Panteleemon 4
https://r11.eu/rdf/resource/16681099-2f38-4462-805f-2d1586128386,Vatopedi 7
https://r11.eu/rdf/resource/c4509395-8d6d-4e42-82ab-4b757e16cfdf,Vatopedi 7
https://r11.eu/rdf/resource/b046b5d1-6bcd-41bd-9121-454dabad5cfa,Esphigmenou 2
https://r11.eu/rdf/resource/f2fe1cb7-fa0d-44d8-9945-da1bf4da9e22,Esphigmenou 2
https://r11.eu/rdf/resource/749a4979-232f-4e71-bd55-e882334985b4,Vatopedi 7
https://r11.eu/rdf/resource/55a98eb5-c985-47b8-8789-87fcb718292e,Vatopedi 7
https://r11.eu/rdf/resource/6031236d-fbac-454f-86f1-721acb642495,Vatopedi 7
https://r11.eu/rdf/resource/610ef8f2-18c3-4e39-8c39-953c38e4ba9e,Vatopedi 7
https://r11.eu/rdf/resource/539ffc97-76e1-4d0d-90f9-d0710f35a2cd,Panteleemon 5
https://r11.eu/rdf/resource/5ec23b22-94c0-47d5-9868-9890ea78ba89,Panteleemon 5
https://r11.eu/rdf/resource/336d6ce3-0fac-4a41-8e11-a4abe066ba61,Xeropotamou 5
https://r11.eu/rdf/resource/17ade17c-2b18-4c8f-9e52-5731bf845920,Esphigmenou 4
https://r11.eu/rdf/resource/9710dab5-fd1a-4f2d-bfa9-501c889b44cd,Esphigmenou 4
https://r11.eu/rdf/resource/41fa2fd9-d8b3-493f-b617-ae9126b302ec,Esphigmenou 2
https://r11.eu/rdf/resource/42137e17-7ced-41d0-b387-df27afd4ab0d,Esphigmenou 2
https://r11.eu/rdf/resource/4b113943-17de-4191-b6ea-cd7bffb799e8,Vatopedi 8
https://r11.eu/rdf/resource/609bf6e3-828c-4901-9b0e-83c69aea52e6,Vatopedi 8
https://r11.eu/rdf/resource/72abe79d-6db8-4eea-af51-d86772d793a1,Vatopedi 9
https://r11.eu/rdf/resource/4f54af95-c8cc-4b52-8b86-00945bf2ba0a,Vatopedi 9
https://r11.eu/rdf/resource/f68cbf40-f7cd-45e8-98a9-6504bac9562d,Vatopedi 9
https://r11.eu/rdf/resource/5155065e-fa9e-4d6f-96c2-78d253cf9316,Esphigmenou 3
https://r11.eu/rdf/resource/813b4e61-b072-4caf-954c-42823e9c3c1b,Esphigmenou 3
https://r11.eu/rdf/resource/b1f88579-1eac-40fd-af4f-2442c42f75b0,Vatopedi 8
https://r11.eu/rdf/resource/902a7afd-4601-4fb7-8df8-4540ba643ee2,Vatopedi 8
https://r11.eu/rdf/resource/be89d0c0-226a-4a73-863b-5d3080a842a8,Xenophontos 2
https://r11.eu/rdf/resource/166296dd-9ed4-4f14-b235-8f8d4ecb5404,Xenophontos 2
https://r11.eu/rdf/resource/0b99a104-4740-4e44-bbfd-613ab822743f,Esphigmenou 5
https://r11.eu/rdf/resource/b8f74c4d-12c4-48a4-8bd4-8d81a32c97cb,Esphigmenou 5
https://r11.eu/rdf/resource/eac0880a-9128-401a-a2da-1bb4bdff7d53,Esphigmenou 5
https://r11.eu/rdf/resource/1187e685-fd5d-4acd-99fd-3d3ec825d071,Esphigmenou 5
https://r11.eu/rdf/resource/e7987e06-8c63-4ab6-93a5-d61d94ad8a17,Vatopedi 7
https://r11.eu/rdf/resource/d110fd3e-5fb7-4940-9522-ac84b040f3fb,Esphigmenou 4
https://r11.eu/rdf/resource/54f498c4-626c-4499-957b-98e2e9016a75,Vatopedi 9
https://r11.eu/rdf/resource/6550da84-8fd5-4684-8cb0-dd76766c3f91,Vatopedi 9
https://r11.eu/rdf/resource/053e4c67-08cd-4a77-9ce2-4b07f34848d8,Vatopedi 9
https://r11.eu/rdf/resource/71b0c31f-deed-48a7-9eda-15c9b125192e,Vatopedi 9
https://r11.eu/rdf/resource/8c49555e-b037-4aad-9db7-2a11b47a3219,Vatopedi 9
https://r11.eu/rdf/resource/f502365a-8ced-431d-8694-4b926fb2c17f,Vatopedi 7
https://r11.eu/rdf/resource/dbbd0cde-cbf4-4433-b64a-29eace8d8ea1,Vatopedi 7
https://r11.eu/rdf/resource/865a2aa6-c62f-4412-b868-db9e0d0eb809,Vatopedi 8
https://r11.eu/rdf/resource/088b344b-33c7-4c4a-b1f5-b82c9a66fc10,Vatopedi 8a
https://r11.eu/rdf/resource/290f2683-a613-44cd-93a0-917b55945982,Esphigmenou 2
https://r11.eu/rdf/resource/36bf010b-afbe-4edc-91be-c8d06ee54721,Esphigmenou 2
https://r11.eu/rdf/resource/5de06e0c-b047-4db1-b91e-1add050173da,Esphigmenou 2
https://r11.eu/rdf/resource/592ab10a-598a-499e-a16e-20cc861c5d87,Esphigmenou 4
https://r11.eu/rdf/resource/b1f38803-d3d3-42e3-a508-2fdb502e6bf8,Esphigmenou 5
https://r11.eu/rdf/resource/bbf2af20-a7d6-4134-a20c-f78c9dccb36e,Vatopedi 11
https://r11.eu/rdf/resource/cdfd4ae6-5c70-422e-821d-9f79757f2a2f,Vatopedi 11
https://r11.eu/rdf/resource/a18138bb-bcdf-4561-9ebf-d04e80ad5a0c,Vatopedi 7
https://r11.eu/rdf/resource/c46cf469-8747-465f-87c0-cae1d8d18091,Vatopedi 7
https://r11.eu/rdf/resource/d231a371-315b-43ee-919b-a05665622629,Panteleemon 5
https://r11.eu/rdf/resource/0dc953bd-25bd-461a-a8ae-6fa42384f588,Panteleemon 5
https://r11.eu/rdf/resource/77138ec9-9ac0-45bf-9957-0bcc64abc7f7,Vatopedi 9
https://r11.eu/rdf/resource/eb369783-bca2-480e-baa7-b57d62b97a0c,Vatopedi 9
https://r11.eu/rdf/resource/f098382a-6531-46bd-b40d-7eb314e82446,Vatopedi 9
https://r11.eu/rdf/resource/5aada7fc-6aca-4d50-adf2-1fdf093f1030,Vatopedi 9
https://r11.eu/rdf/resource/b7e30ed8-030f-499a-92e5-29540497639a,Vatopedi 8
https://r11.eu/rdf/resource/969c1011-bcb9-4156-b1cd-437425a63647,Esphigmenou 4a
https://r11.eu/rdf/resource/5c45e106-87c8-405e-bd87-1ed2521f27d9,Esphigmenou 4a
https://r11.eu/rdf/resource/4dcac441-9bb6-49d3-a233-bd3cefcdb5d4,Vatopedi 8
https://r11.eu/rdf/resource/af99fc31-be7d-4e36-8957-f02ec686d219,Vatopedi 8
https://r11.eu/rdf/resource/9d522d06-8dd7-4441-bc4f-075891f106ac,Esphigmenou 4
https://r11.eu/rdf/resource/ac7003ad-abc2-43a4-b666-842ba7f66ab5,Esphigmenou 4
https://r11.eu/rdf/resource/7da8be5e-d1f3-41e8-8e9e-cf3beb0d9d23,Vatopedi 8
https://r11.eu/rdf/resource/a85474b0-863b-43ae-b010-5f293a204805,Esphigmenou 4
https://r11.eu/rdf/resource/3687f4d9-474c-42b5-9725-b0fcfdbe412c,Esphigmenou 4
https://r11.eu/rdf/resource/3481a473-b120-49fe-beaf-86909512852d,Esphigmenou 4
https://r11.eu/rdf/resource/e4d46149-af3d-4e68-b757-094074477817,Vatopedi 8
https://r11.eu/rdf/resource/29071374-a5f7-4a86-92f8-cf833d0fd15a,Vatopedi 8
https://r11.eu/rdf/resource/68697128-672a-4bc2-a3ad-d4fedf08833d,Vatopedi 8
https://r11.eu/rdf/resource/2fc585e2-70d8-4f83-b9b2-3765a10493d0,Vatopedi 7
https://r11.eu/rdf/resource/7e673312-d116-44c3-8e0b-721ad2a89ae7,Vatopedi 7
https://r11.eu/rdf/resource/999d54c8-85e4-4e66-8f21-ea3c53a0a757,Xeropotamou 5
https://r11.eu/rdf/resource/2a42c954-2641-4540-a7ff-8644bebc7c96,Xeropotamou 5
https://r11.eu/rdf/resource/52585be8-e9d7-4897-9031-25d8354014bf,Panteleemon 5
https://r11.eu/rdf/resource/ef204460-5f26-46b1-b022-1bd9a55d929f,Esphigmenou 3
https://r11.eu/rdf/resource/36d50516-914c-458a-8b23-d7fb85537a79,Esphigmenou 3
https://r11.eu/rdf/resource/fe0edb0d-10e8-4f23-9019-86ab586134aa,Vatopedi 8
https://r11.eu/rdf/resource/f8773346-bc6e-4541-b509-02d3065857e8,Vatopedi 8
https://r11.eu/rdf/resource/fa4dda00-8e81-4f03-a382-2f5d97820ce4,Vatopedi 9
https://r11.eu/rdf/resource/0b2e0f4a-6dbd-46ed-9508-e5167d1e503a,Vatopedi 9
https://r11.eu/rdf/resource/23367a03-0883-46d9-88da-41a91604aaf8,Vatopedi 9
https://r11.eu/rdf/resource/378e5be8-5993-4771-aacc-06ee13d6a2bd,Esphigmenou 5
https://r11.eu/rdf/resource/5010d311-cc1f-4bbb-a25a-31ff6cce86b5,Esphigmenou 5
https://r11.eu/rdf/resource/d934b9a3-af0a-4069-98ec-2a41f3d304ef,Esphigmenou 5
https://r11.eu/rdf/resource/85c08123-70d9-4373-8e14-f9eac9e133fc,Vatopedi 8
https://r11.eu/rdf/resource/09fbdd1c-4786-4c7c-ba9e-c902af55e625,Vatopedi 8
https://r11.eu/rdf/resource/4fbbf3c7-93d7-48f6-bba8-c27c8095baa6,Vatopedi 8
https://r11.eu/rdf/resource/404edd6f-21ff-4b99-9082-a47570747f8b,Vatopedi 9
https://r11.eu/rdf/resource/00f5196b-8559-4bb1-872b-0f71ecc70148,Vatopedi 8
https://r11.eu/rdf/resource/4739f3a4-f126-425d-8a88-0726475c1d09,Panteleemon 5
https://r11.eu/rdf/resource/3a74527c-0d6a-45b8-9a06-62a739c11e7c,Panteleemon 5
https://r11.eu/rdf/resource/75968507-4489-4da1-aa69-5fcc21a5729f,Esphigmenou 5
https://r11.eu/rdf/resource/62f1bd26-ac5f-493e-85b4-4016c769ac16,Esphigmenou 5
https://r11.eu/rdf/resource/704fd73f-bca4-4614-984d-3905f424f5b6,Panteleemon 5
https://r11.eu/rdf/resource/e6ef0c2c-b2f2-4b03-9433-8b413193d2c1,Panteleemon 5
https://r11.eu/rdf/resource/aec5ff60-16cd-4ed8-ac3b-44f12a5d0988,Esphigmenou 3
https://r11.eu/rdf/resource/08e16aef-502f-4866-a718-7ea0786e6464,Esphigmenou 2
https://r11.eu/rdf/resource/aeffdcec-89ce-4a98-8c0f-1745a45044d8,Panteleemon 5
https://r11.eu/rdf/resource/d40c6b6d-569f-4420-b87d-72d12996e2d7,Panteleemon 5
https://r11.eu/rdf/resource/8abee7cd-1c4f-4135-8e29-f6f583c76171,Vatopedi 7
https://r11.eu/rdf/resource/ab88a9c7-5750-43ef-923c-9d22b457d5d6,Vatopedi 7
https://r11.eu/rdf/resource/e0d2fc69-a81b-45ce-911a-f29fb2acd2da,Vatopedi 9
https://r11.eu/rdf/resource/f34ce349-881c-4cce-81fb-cfb81513bdb9,Vatopedi 7
https://r11.eu/rdf/resource/18f76edc-4f2a-470b-b73b-738dbff30a95,Vatopedi 7
https://r11.eu/rdf/resource/10e763ca-88db-4201-878b-615fa9712511,Vatopedi 8
https://r11.eu/rdf/resource/f4fb5f5b-b93f-4e30-835e-124934748db6,Vatopedi 9
https://r11.eu/rdf/resource/87472eee-01e8-4fb2-8ec4-f9a3abbf90da,Vatopedi 8
https://r11.eu/rdf/resource/a4871d54-7814-49e3-a363-5dba9cdd72a3,Panteleemon 6
https://r11.eu/rdf/resource/f8d63f79-303c-4a36-8e1d-96ae29369a06,Panteleemon 6
https://r11.eu/rdf/resource/f03e9ea6-7458-4c01-8f7b-208784a020ac,Esphigmenou 4a
https://r11.eu/rdf/resource/0490b5f3-3fe5-4249-a276-bed833f158e2,Esphigmenou 4
https://r11.eu/rdf/resource/9405c066-808a-4aa2-b481-0ee04aaefac9,Vatopedi 8
https://r11.eu/rdf/resource/2bcdd840-9a2a-4a78-aba2-7303f36b1830,Vatopedi 8
https://r11.eu/rdf/resource/d925c087-350d-4b46-90e1-6f2206ef3c60,Vatopedi 8
https://r11.eu/rdf/resource/d735d25e-43bc-4585-bf11-8fa504ab0f6b,Vatopedi 8
https://r11.eu/rdf/resource/c2e8480e-e4a8-4293-b5e8-c8818807392f,Vatopedi 9
https://r11.eu/rdf/resource/1acd4690-e755-48c5-bf3b-c8dcc046bc95,Vatopedi 9
https://r11.eu/rdf/resource/38ac5e0f-1525-4a5d-9118-71bc956a31a5,Xeropotamou 5
https://r11.eu/rdf/resource/dc1f020b-7b4d-485d-a93c-01fba5ed1b61,Panteleemon 5
https://r11.eu/rdf/resource/f1375a78-0182-4117-9e34-7c645a5fd76b,Vatopedi 9
https://r11.eu/rdf/resource/42aa01c9-6e81-4b9e-bdaa-673b537dbdfc,Vatopedi 9
https://r11.eu/rdf/resource/2da1ca47-c98d-410f-ace8-da9532e365ab,Esphigmenou 4
https://r11.eu/rdf/resource/7088d517-b61b-4003-a3e7-0a05c87d74aa,Esphigmenou 4
https://r11.eu/rdf/resource/59e56ab0-505c-4909-8d38-841229b1e2eb,Esphigmenou 4
https://r11.eu/rdf/resource/ddf128fa-020a-44b9-b1b4-0812afe43848,Vatopedi 7
https://r11.eu/rdf/resource/bd8fa046-704e-487b-84a4-307d4ee75a1a,Vatopedi 7
https://r11.eu/rdf/resource/23c4c1ca-6515-473a-92f0-48bfb98a54c3,Vatopedi 7
https://r11.eu/rdf/resource/a6b24015-ecce-4460-91a8-702b07fa3a0c,Vatopedi 7
https://r11.eu/rdf/resource/b634202b-b385-4d15-ac93-567b699dc3bb,Vatopedi 8
https://r11.eu/rdf/resource/836de0e9-464e-4b41-96ab-4403a75a0b83,Vatopedi 8
https://r11.eu/rdf/resource/215b1aa6-36a7-406a-b28a-2a969d9bc73f,Vatopedi 9
https://r11.eu/rdf/resource/def13e58-fd01-4259-8db9-1f1f2323e6d8,Vatopedi 9
https://r11.eu/rdf/resource/90a56855-3c6c-4141-982e-afd4d2d78801,Vatopedi 9
https://r11.eu/rdf/resource/cb02444b-ebdf-45c8-8194-174d8d0eeaaa,Vatopedi 8
https://r11.eu/rdf/resource/b52142b2-2df7-43ae-a280-945e40e6083a,Vatopedi 8
https://r11.eu/rdf/resource/2ab84329-1638-4857-9611-0f00a82781b8,Xeropotamou 5
https://r11.eu/rdf/resource/02a2933e-e1e4-40c1-8593-aebcb384fae3,Vatopedi 8
https://r11.eu/rdf/resource/3c15bdaf-4e85-4651-a5f8-0c07d0e986b8,Vatopedi 8
https://r11.eu/rdf/resource/34f2b546-24a7-4d41-992a-450e2c58cc89,Vatopedi 11
https://r11.eu/rdf/resource/f2297ab8-39cd-456f-814f-c3ad91708c67,Vatopedi 11
https://r11.eu/rdf/resource/8ca06f14-d564-4608-b57b-7b2396b8cdca,Vatopedi 11
https://r11.eu/rdf/resource/60c98d1c-b41d-41ee-8d79-794ed24fcb80,Xenophontos 2
https://r11.eu/rdf/resource/bb791f06-268c-4972-9b95-4d8051ad5ab4,Xenophontos 2
https://r11.eu/rdf/resource/40d7186c-bdf5-4977-8a88-511ac2645149,Vatopedi 8
https://r11.eu/rdf/resource/efe826f1-75e0-4605-ba7b-d1d2ffd022b1,Xeropotamou 5
https://r11.eu/rdf/resource/e109a2c5-4c05-4140-a666-84b9fe6cd7f6,Esphigmenou 5
https://r11.eu/rdf/resource/7e3517ea-a515-4451-854e-e90fd2b2df10,Esphigmenou 2
https://r11.eu/rdf/resource/d8d38ddb-c122-4fe4-8a08-e627e8eef458,Esphigmenou 2
https://r11.eu/rdf/resource/b413ff73-5680-4a45-b3e3-31e269a69f44,Esphigmenou 3
https://r11.eu/rdf/resource/ba8c0a90-826d-41b6-ac1d-b6e785b9b10b,Esphigmenou 3
https://r11.eu/rdf/resource/745331a7-de4c-484d-b8bd-4bafe212de3b,Esphigmenou 3
https://r11.eu/rdf/resource/2fd6f0e0-28ea-4b60-a85e-647bf174a4dd,Esphigmenou 3
https://r11.eu/rdf/resource/0d2c68fb-d347-41a1-b8e0-fbbb396ace2d,Panteleemon 5
https://r11.eu/rdf/resource/3336d7af-1e22-4361-bd88-a26651b52a45,Xeropotamou 5
https://r11.eu/rdf/resource/2fb8f5a1-257a-42a7-b3d6-45316e3707b2,Panteleemon 5
https://r11.eu/rdf/resource/09c8be37-a0ff-465a-a9db-ad4faadc22a0,Esphigmenou 5
https://r11.eu/rdf/resource/2feb2847-954e-4a77-a348-6c6c44f607c5,Esphigmenou 5
https://r11.eu/rdf/resource/7b8a29e9-15b9-4f40-9b56-b77cf7820195,Esphigmenou 5
https://r11.eu/rdf/resource/3a064984-deaa-4e7f-b382-da45bbaf41f1,Vatopedi 7
https://r11.eu/rdf/resource/01735ddf-5ead-4510-a4ec-e9f4ccdd024a,Vatopedi 9
https://r11.eu/rdf/resource/27f3fffa-aacb-462c-870b-d9c39919d9ba,Vatopedi 7
https://r11.eu/rdf/resource/2305bbef-0d4f-4a96-b9ce-03319042c0a2,Vatopedi 9
https://r11.eu/rdf/resource/af976b0a-f9a4-4287-80c7-a33cc2bae4a5,Vatopedi 9
https://r11.eu/rdf/resource/b409ef61-33c1-427f-9dab-c2f06dd5a51f,Vatopedi 8
https://r11.eu/rdf/resource/5dcdf717-02cf-4905-abc6-80b3af7692e3,Vatopedi 7
https://r11.eu/rdf/resource/8dbae1ff-abb3-42c3-a729-5942532850a1,Vatopedi 7
https://r11.eu/rdf/resource/9eefb386-e19d-4f9a-9492-f162b51bb571,Vatopedi 7
https://r11.eu/rdf/resource/155cfcf0-65e5-4347-a5c5-e8e7cbd64bec,Vatopedi 7
https://r11.eu/rdf/resource/d7d44e89-992d-460c-9753-3264e0a3ea74,Esphigmenou 4
https://r11.eu/rdf/resource/2f65e01b-de7d-45c9-baae-fe8ec380982a,Esphigmenou 4
https://r11.eu/rdf/resource/83d8e78d-9b31-43b4-9f51-8932e348718f,Panteleemon 4
https://r11.eu/rdf/resource/687e8b31-0c0a-40b2-bd50-49727dbc5186,Vatopedi 8
https://r11.eu/rdf/resource/118de944-b82b-40a9-954c-2b51526aa279,Vatopedi 7
https://r11.eu/rdf/resource/3179f78e-cfdf-4484-afdb-7f8f6951bdb0,Vatopedi 7
https://r11.eu/rdf/resource/5dda32fa-70d4-4c20-987e-1b463216df6d,"Nea Mone, Gedeon 5"
https://r11.eu/rdf/resource/0e3b9e79-c5ad-49e4-a959-1acf3f6d9a06,"Nea Mone, Gedeon 5"
https://r11.eu/rdf/resource/6d04cb39-ce56-4ce9-b196-9b3ad2f0b01f,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/b028d462-8867-4768-bce2-ea255b562547,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/291badf6-887e-4450-a8b4-9bf9cb983bea,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/44572f16-bb4f-4daf-aab6-02f3fb48edb9,"Nea Mone, Miklosich-Müller 6"
https://r11.eu/rdf/resource/4e8cc60e-a308-435c-9dbf-07d4e1def7c0,Panteleemon 2
https://r11.eu/rdf/resource/8d53d188-f543-4d35-b91b-2e9f7b22eada,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/8f266fe5-f1f5-4127-ac14-3952d1ba94fc,"Nea Mone, Gedeon 12"
https://r11.eu/rdf/resource/3b062cfe-8252-4c29-a228-8ce0b1200777,"Nea Mone, Gedeon 12"
https://r11.eu/rdf/resource/2f5ce4ad-002a-4006-858a-b351e6c8d793,Panteleemon 2
https://r11.eu/rdf/resource/de2ae6f2-e142-4456-8fa3-638f2b1392ce,Panteleemon 2
https://r11.eu/rdf/resource/fe34727d-5238-4d69-a02d-6e51a78bb541,Panteleemon 2
https://r11.eu/rdf/resource/3d741444-5d39-4400-8387-bd8a572e7731,Panteleemon 2
https://r11.eu/rdf/resource/afbc1850-bfcf-4ca0-8d77-94e1a613c2b0,"Nea Mone, Miklosich-Müller 6"
https://r11.eu/rdf/resource/6e2af3ab-42f3-43f1-9cb9-b16ba15d342d,Panteleemon 2
https://r11.eu/rdf/resource/09114ac8-43ce-4ffe-b7f3-56b8b8cf79b6,Panteleemon 2
https://r11.eu/rdf/resource/91337c2f-9af8-4ab1-84af-21eb6cc26749,Panteleemon 2
https://r11.eu/rdf/resource/c5026c2d-a6f2-48f7-8ae2-a551cfb02ac2,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/f832cfd4-47dd-4d38-a9e6-56f3a3b8472e,Panteleemon 2
https://r11.eu/rdf/resource/6104d149-7814-4504-a546-40d4addeb6e2,Panteleemon 2
https://r11.eu/rdf/resource/4c9f0e23-2c06-4ae6-ba4c-b717943ca611,Panteleemon 2
https://r11.eu/rdf/resource/6675582d-549d-438f-9f86-0a892e1d6cc3,Panteleemon 5
https://r11.eu/rdf/resource/8ef18071-48af-41af-afb5-c3fa17d671a2,Panteleemon 5
https://r11.eu/rdf/resource/e76aaf07-38b6-443d-91ac-568a89c87f27,Panteleemon 5
https://r11.eu/rdf/resource/2c7e94a6-c803-40d5-8229-ceb81c7be1d9,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/ad3ea033-8765-424a-88e4-9d82c6b21d6d,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/292313ed-cb77-4ff1-b8b1-e0b00bf277ec,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/d87ab69c-94ca-4091-8fe0-17e47ae7c8d7,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/ef086769-680b-48cc-900b-f88701ba79ac,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/841d67e7-4249-41bd-bef6-1fcb7962ff48,"Nea Mone, Miklosich-Müller 5"
https://r11.eu/rdf/resource/be2b605c-c34c-4087-8f6f-733235cd589f,Panteleemon 5
https://r11.eu/rdf/resource/d8b94f09-5297-4f6c-a10d-42148410ca64,Xeropotamou 5
https://r11.eu/rdf/resource/546a76fd-6b69-465b-ad97-874ca8f9977a,Xeropotamou 5
https://r11.eu/rdf/resource/04ace88c-5e51-4aeb-ba3b-b73a8b9db9f9,Panteleemon 5
https://r11.eu/rdf/resource/83d6278f-3696-4e2c-828c-b8fea68b8f10,Panteleemon 4
https://r11.eu/rdf/resource/9590c453-be6d-431c-8bff-8cb62aaa8ca3,Panteleemon 4
https://r11.eu/rdf/resource/de199ef9-481b-4cb2-8451-23521c1a2913,Panteleemon 5
https://r11.eu/rdf/resource/12e3c529-6a8a-45d2-b4bf-b8993a76590c,Xeropotamou 5
https://r11.eu/rdf/resource/da8f39fa-91fa-49ea-8fcc-cf9aad26c34e,Panteleemon 5
https://r11.eu/rdf/resource/75eedaab-b0d6-4940-b01a-8e6661933109,Panteleemon 2
https://r11.eu/rdf/resource/3c90c274-c78b-4f2a-aa30-ad4afc9aa035,Panteleemon 2
https://r11.eu/rdf/resource/efe0a473-e052-449f-801e-8a7089b2a861,Panteleemon 2
https://r11.eu/rdf/resource/b77eb711-6319-4b09-928a-85ebb8636f8b,Panteleemon 2
https://r11.eu/rdf/resource/455d3b72-3c3c-4215-9103-cf0bc0ebb936,Panteleemon 5
https://r11.eu/rdf/resource/40821bf7-9a2a-45e0-ba7a-1ecefe7b48a0,Panteleemon 5
https://r11.eu/rdf/resource/9f8e079f-fd6f-4c91-9bab-6d9aa87078c4,Panteleemon 5
https://r11.eu/rdf/resource/9e8876e8-0a2c-4d7e-b160-3f863b15afb0,Panteleemon 5
https://r11.eu/rdf/resource/5e7eaa68-6d17-4447-bfbf-83905cf66af9,Panteleemon 5
https://r11.eu/rdf/resource/c492ed9b-0733-4781-aba1-3ea5d509cd95,Panteleemon 5
